tick,Ω_value,coherence,entropy,drift_index,timestamp
178,1.0919020430286865,0.9990550026017215,0.005085432596943483,0.0006771151442308554,2025-10-25 14:58:29.592797
179,1.0894204350772427,0.9996569408799653,0.0039607068771100795,0.002221408958778981,2025-10-25 14:58:30.592797
180,1.0963448609462445,0.9987575105143934,0.005271877021603465,0.0018450980503497139,2025-10-25 14:58:31.592797
181,1.0931106311779422,0.9987480834473458,0.004869248203747207,-0.002622552853659088,2025-10-25 14:58:32.592797
182,1.0910997552389263,0.9988201822063668,0.0044923560430496,-0.0007417859764794477,2025-10-25 14:58:33.592797
183,1.0916270592249833,0.9983628312827071,0.0050163909330531425,0.0022944038410062095,2025-10-25 14:58:34.592797
184,1.0956885629209387,0.9988422734934957,0.005835346428902198,0.0018022035820820514,2025-10-25 14:58:35.592797
185,1.0952314663891474,0.9987722602015339,0.004790933127529247,0.0011863019481955783,2025-10-25 14:58:36.592797
186,1.09806116681733,0.9990451181359429,0.004824110293150169,0.0016514742792461679,2025-10-25 14:58:37.592797
187,1.0985344149476397,0.9991025267927331,0.0044703195502298785,0.00016794446259771334,2025-10-25 14:58:38.592797
188,1.0983970557425253,0.9995628512517648,0.004275077815267604,-0.00036525747329518854,2025-10-25 14:58:39.592797
189,1.0978039000010493,0.9992851271514558,0.005115167908272123,-0.000487244442682111,2025-10-25 14:58:40.592797
190,1.097422566857161,0.9988269289033013,0.004271958087045566,0.0013550526353480752,2025-10-25 14:58:41.592797
191,1.1005140052717455,0.9987304755985955,0.004735783118609696,0.0033260198883560133,2025-10-25 14:58:42.592797
192,1.1040746066338731,0.999147575751452,0.0044611712766174415,0.0016153825655439435,2025-10-25 14:58:43.592797
193,1.1037447704028334,0.9986039300378938,0.004939489912873196,-0.0011473637036887308,2025-10-25 14:58:44.592797
194,1.1017798792264957,0.9995494376297563,0.004866831052643474,0.0009138610510677214,2025-10-25 14:58:45.592797
195,1.1055724925049688,0.9993538320362164,0.00521876997212895,0.002585830027787561,2025-10-25 14:58:46.592797
196,1.1069515392820708,0.9988592473043686,0.004444991800572627,-0.0001022644927055616,2025-10-25 14:58:47.592797
197,1.1053679635195577,0.9984860596412727,0.004565062532353314,0.0007231815955635046,2025-10-25 14:58:48.592797
198,1.1083979024731978,0.9994061617122496,0.0042106181421088466,0.0018968400239938177,2025-10-25 14:58:49.592797
199,1.1091616435675453,0.9989656380464242,0.004477853369961944,-0.00034192153442946793,2025-10-25 14:58:50.592797
200,1.1077140594043389,0.999371344893592,0.004888650246522426,-0.0014475841632064501,2025-10-25 14:58:51.592797
