iteration,sample_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
1,24,0.7986389336801295,-0.20641105577863403,1.0013047566849527,0.5475871961092245,0.7793984783581216,-0.8620386299580344
1,25,0.3442217905084041,0.8183836200014046,-0.3946780774703567,0.7523112571406765,-0.9849237259199954,0.08124453146742891
1,26,1.3957522432450595,-0.1240582601581734,-0.4169182524799084,0.8886847135309853,-0.7499527773310241,-0.10337167922402513
1,27,-1.556533701087259,0.13905887401617867,-1.2192220745561595,0.5091127009586379,0.47072048906847025,-0.9094046541611507
1,28,-0.41906675133639504,-1.112976777321964,-0.31441564140652367,0.44161373496932543,0.1650420588526874,-0.229554257470032
1,29,-0.5002240171559614,0.5903563797086753,-0.08782670825071798,0.1349830639020478,-1.2084527581880757,1.1031032011415942
1,30,-0.3539303305408737,-0.1534353029530776,-0.5934856297864651,0.19232210822737686,-2.0331196183168525,-0.29690204918462004
1,31,-0.44195686006656726,0.2166014909787752,-0.23806645342249388,-0.7222353267630369,-0.1911755356207246,0.9136884926456184
1,32,0.051360145364687596,-0.1476006928993438,0.11853605808043058,-0.0455988912081933,1.6172656204478744,-0.5812579372010873
1,33,-0.5635648300548813,0.22741516514386753,0.29675721479376793,-0.5258164136770562,0.3602533503979726,-1.0308359717730249
1,34,0.08993797905210099,0.6074226062648276,-1.3714329269778553,-0.8141090437838543,-0.313297807391155,0.13461184831132653
1,35,-0.479612050528258,0.6235565257453286,-0.7203739375273646,0.38128586894553057,-0.18037603840884392,-0.20092267213411003
1,36,-0.9961772121530662,-0.904589341916099,0.29019979960526726,0.8055340525140148,0.4750940710485754,0.9940048050350395
1,37,0.32157413372295446,0.40240151414023595,-0.2626745922270749,0.28568880625894433,-0.03208250092036663,1.0126060611391399
1,38,0.2933304343083855,0.540692255035079,-0.5975555945653019,-1.4051508240399704,0.7445296863979186,0.11205620836071624
1,39,-1.2391308218591306,-0.19390230183241317,0.16493893946917967,0.11368288460070267,-1.6887913487630977,-0.9102846974773748
1,40,-0.10648183423920239,0.26289214614220396,0.08502810895615898,0.8837834252590573,-2.14988049779303,2.5189410304195032
1,41,-0.8066657919500008,-0.5357033621474458,0.7808707412876883,-0.43718427672054805,-0.04766276533609326,0.09745603269077893
1,42,-0.047097430299676765,-0.7097495172799354,0.41105184942202705,0.40631203612851163,1.0047071350823544,-0.1482131198499049
1,43,-1.3803873341983126,-1.8114926050814169,-0.5715178734119464,-0.059291466522463435,0.5148150355251844,-0.8518950701960039
1,44,-1.1948546342657707,-0.6894891589155039,1.7529425335830584,0.34095687813506775,-0.5231959371139802,-0.5484513059754026
1,45,0.6982741901200527,-0.7633885100144202,0.5352476435720912,0.0976825662107338,0.5329378291414449,0.5242532153365216
1,46,0.18874991178299202,-0.6089183523268972,0.5223989459331057,-1.2921475090406866,-0.7400255583533956,0.26879592556066095
1,47,-0.8956162531357387,0.153568997803509,0.012641374288352776,0.5999549043449866,-0.48701091456498946,-0.443284319298262
1,48,1.3248604279637413,0.4879317618030193,1.3315866446881015,0.48043177272810195,0.7735714772384246,0.025937071677444787
1,49,0.6362896789226671,0.2419158806917922,-0.7522613085102601,2.2335804758386053,0.8795061597447668,0.35558996436318047
1,50,-0.897252164083132,-0.1365040675427467,0.7395218157658354,-1.007601411368603,0.5546068687816768,2.006858424065346
1,51,-1.216096499342105,-0.12900796564721623,0.22142079413804194,-1.6858933786578014,0.48327608251478477,-0.6109897127474997
1,52,-1.5383962574941714,-0.2616010406352734,-1.6538190565322586,-1.2539991182733008,0.05009603823215542,0.4898176683406559
1,53,-2.0046764034476574,1.4863379038944573,-0.5314335314132219,0.2544459312195403,-1.0772172619055238,1.948210757752316
1,54,0.021072066699204816,-1.2832842211026465,-0.4746041219065949,0.46752253568909224,0.10354516442141644,-0.9274805725903832
1,55,-0.2378009504319302,0.8648592875288992,-0.9310795591054782,-0.3171219003608845,-0.5124244207921648,-0.1440427152728964
1,56,1.9529308104335,0.4528014022920735,-0.8020448310382263,1.530080675663186,0.06364674139972401,1.008211139854371
1,57,-0.25025450067309335,0.2032947197619928,0.1801457892290736,0.14716418565409192,1.2183793049955927,0.2191668502544809
1,58,-1.1082662336660793,-0.7213518484409673,-0.5320216929009511,0.3088699343476765,0.5910715728731203,0.4121918532374799
1,59,1.4501580036763226,-0.9148134394062452,-1.5426189238052717,0.06806387275733244,0.48085744853914203,0.4607092440213916
1,60,-0.8027867106908091,2.1685597743242755,-1.594219925893828,-0.8227296301614974,-1.3537027682280336,-0.375820000167595
1,61,1.1447147256127792,0.4527399866909717,0.05451474995818413,2.6325262922772312,0.6854277100745363,-0.32649875298579273
1,62,-0.5076925354143234,-0.20474126122334724,-1.401227122426656,1.878839621924384,0.9727686517690978,0.883465707509966
1,63,0.43109866246842543,-0.7348452080694178,-0.2509790906972829,0.7812103132076254,0.6222608514844908,0.03941275946310094
1,64,-1.1800985730663929,-0.31729919276389873,-1.2854728017989618,-0.4551994579943306,-1.0845513171440413,-1.7545329724039371
1,65,0.770385276002672,-0.45557989586745984,-0.09451253829760062,-0.22046904475457144,-0.05384165719477618,1.4158014666166567
1,66,-0.16015441103084266,-0.6226723536970181,0.2501459170350023,0.9793423899154634,-0.49683625925800323,-0.05380349538978528
1,67,1.0983861089893898,-0.4659446160179259,0.3875853302847688,0.407434009436785,-0.2386262905972807,-1.3109049580777363
1,68,-0.7938049963250061,0.5847435151301793,1.8589081180789861,-0.5015441062948017,-2.0596465370334296,0.6235019987876136
1,69,1.693045789709836,0.6916511451537456,1.4311040179993433,0.3731807496476447,-1.8418348890681815,-1.7396420478931258
1,70,0.44814609293216884,1.3659229577426129,0.9073644933759608,1.4230699044520387,-0.15359622550948893,-0.7704885300527471
1,71,-0.18974795319446425,-1.9288706519230534,1.3150610554512971,-0.5542201668989779,-0.1788789614439107,-0.1675540518055105
1,72,1.2836104462303686,-0.10792506512094162,1.0207463688690273,-0.5445106923596786,-0.7740236238975585,-0.33542921001970827
1,73,-0.26444767470982616,-1.6781494361858964,0.6817778911747616,1.838018522338647,-0.26247497539998915,-1.2596860494747035
1,74,1.8094613899456584,2.826028617488617,2.2957475191155288,-0.7461400284204978,0.9232588225752947,0.09440700498928799
1,75,-1.6800681189805267,-0.4236188553001505,0.7777633744912767,-0.9757764946574483,1.5414229685016339,0.27682253917911587
1,76,0.6255471440733393,-1.2821935725879723,0.8277163578602212,1.0848754852732723,0.12207828369964963,1.2564862728997634
1,77,-0.36375819240694945,1.4523038712616316,-0.10217321207049773,-0.7869908446091552,-1.9165940862485566,0.5256508251799387
1,78,0.1264794575992937,1.4944825289927424,1.3487165075937888,1.3137781294787096,1.207470659183342,-1.2660782013830292
1,79,-0.884681036236016,0.923375663618549,-0.08055730174037498,-0.8245179818551157,1.4054253766996088,1.8677640826735078
1,80,-0.6327526914115212,0.15395117470034092,-0.96431941623372,-0.01293698053244701,0.5064152051057329,-0.30705198893354263
1,81,0.7706502842308184,0.715103339326981,0.8651514070143285,0.3275793307855488,-0.44903689235297906,-0.8427122805435027
1,82,-1.7075349445896029,-0.35631617212211003,-1.8382921057782318,0.07345589211655379,1.5482429455656639,-0.46077217230732814
1,83,-0.4783580621092701,0.18831267020405978,-0.5365675873278307,1.0435566578848627,-0.4051669626181753,-0.7669431696891434
1,84,-0.1709331622634715,1.03605370013762,0.18186682834353615,0.8580581285353578,-1.136438223084126,-1.2278835901956775
1,85,-0.6655653088360152,2.1156567996533577,-0.9639581748955985,2.449819011678359,-0.050235602877585994,-1.2956760153257898
1,86,1.4294874122100767,-0.44092857258554835,0.8269028857097804,-0.1841620557002778,-1.3639868558697092,0.1727379536199502
1,87,0.12653423832416255,-0.6486355677742103,-0.40186971539170213,-0.39779189934779224,0.4874178145912495,-0.9924248157462476
1,88,-0.6711217184554532,-0.08742121150763442,-0.9769297093897777,0.4564544409096174,0.3168551443214147,0.10676956424199693
1,89,2.57727115481591,-0.7008347958011809,0.35329770958598117,0.4865551918830997,-0.526271782337591,0.5470190675994626
1,90,0.5003136674289425,0.5519864338353915,-2.0885942294519126,-0.35747655699785513,-1.7043907472974347,-0.4050990210953772
1,91,-0.548062434760586,0.7869304810851967,-0.010163984588713357,0.7641378010139278,1.5866369969134893,-0.6423101020908839
1,92,-0.4321625698405911,-0.6181967829102898,0.07460111183008428,0.6220353427203607,0.7083882070145336,-1.189043268425654
1,93,-1.2206523773572315,-0.8694034911120665,1.3471171918969775,-0.33157211898207295,-0.4927143960710456,-1.3973841821829822
1,94,-0.27303872936886353,1.5150653726768597,0.8556355584788009,-0.3162643321358695,0.3142203744728102,0.2047693154507537
1,95,1.651208316983922,-0.5448427086366523,-1.0536022071648345,-1.5030361915279515,1.3360133289432758,0.16979759763962493
1,96,-0.5564717768620052,-0.14039065167057285,-0.06857735583316396,-0.25133263212794643,-1.7023314263877563,1.1618029996845867
1,97,-1.0406544075412305,0.24038909452879753,-1.7468605887987378,-1.9829301536040402,-0.9726016383983717,1.3524438840119832
1,98,0.4278716692926349,-1.719372695425881,1.0733220201709015,0.3067391581515829,-0.5164410176338572,0.1583044110456514
1,99,0.15727362877966747,0.791312186511033,-0.35074786861166574,-0.6977208374897408,-0.13428188091874582,-0.3360733956235706
1,100,-1.3209836937233237,0.150092853622541,-0.6414495614304673,1.1117388418381122,0.8678274408510781,0.34560701878301864
1,101,2.141871450983994,0.06006707505501031,-0.059834153763860164,-1.0760047507853263,0.060232969084658555,-0.6378428120096259
1,102,-0.24039876553182143,-0.8943425145340559,1.0037291937075858,1.08320024378785,0.2158047501682241,-0.6291727221228226
1,103,-0.9352887049038643,1.0907502146264563,0.23475524887768007,-0.33975378002220813,0.6995873379594635,-0.36095695285895013
1,104,1.6293705394464602,-0.5634911474103957,0.2826532910354041,0.5514019881604025,1.248734051201808,-1.349636872285264
1,105,0.15626683613200149,2.1706024647034736,-0.9423938851463958,0.8626435891372985,-0.9397245921721938,0.508816856061365
1,106,-0.06043975423698039,2.07528158151194,-0.027551798921079437,0.52825309382017,1.6073002623939916,-0.02212399614259711
1,107,0.35151101010140995,0.17968506382852512,-1.2667105058301673,-0.40024489812307995,-0.32391915133130966,1.3059834881467223
1,108,-0.8527875088364824,-0.6206427495489716,-0.9305366337592259,0.01748009852412312,-0.9089090675986445,0.9044318139940568
1,109,-0.6374126127457748,0.24236379934993169,-1.1785790775627678,-0.20028773756905824,-0.8833309735004687,-0.14353697625676795
1,110,-0.3464239945956525,-1.1022882392325948,1.8774139337428728,-0.5510982354227141,-1.0753928566530708,-0.9178176247524062
1,111,-1.0163188846568323,1.2994545576414382,-1.7183830379196046,-1.523532523394947,-0.7278460431233624,-1.4017696087177889
1,112,-0.45071775380881085,0.06511898664526138,-0.9200649655627143,0.49387717404679976,0.670698402722662,1.711210516340404
1,113,-0.4212472685690399,-2.2748710646197523,-0.33814126203536743,-0.6099937345034276,-0.48221135007516147,1.300576980667355
1,114,0.12739195902954226,-2.0032838430165385,-0.0998152019220214,0.7790430485993232,1.398932800684811,-1.7873639825742575
1,115,1.2839317572255424,-0.06287678507499014,-0.04810413660218023,1.047676737602816,-0.9134577633513562,0.8772683936254404
1,116,0.5897934836943767,-0.014710448094729867,-0.8577244061660555,0.43838146798244654,-0.8201312309908385,-0.16439416291380657
1,117,-0.27873586375588905,-2.3808261519641363,1.0686994893646065,0.5793636823739193,0.12080045342130408,-0.011138839739120415
1,118,0.0388407407643812,0.4129770317587623,-0.7235071039563686,0.013333521824954652,-0.23233105058166975,-0.1585473609569555
1,119,-0.3293597998049543,-0.8489665920161341,0.28848695046814316,1.5227095548442433,0.3814385903481606,-1.2650125496266733
1,120,0.7229603705840039,0.9287647759066592,0.9952067867731123,1.4486648045849622,0.5497751815742618,-0.5977020437029328
1,121,-0.22580261433822804,-1.6397840776676078,0.46603398486424336,-0.6562500463634501,-0.32393883592492095,0.29226023813382646
1,122,-0.8783285282515987,-1.0637639585512206,-0.28451649937896034,1.2724290052665383,-1.6552893593141733,-0.047481992231796194
1,123,-0.9120505727953735,0.42996317949632157,-0.6491792437160974,-0.6243405444870271,2.5863867602502415,0.5858300899241804
1,124,-0.09789357003894399,-0.2482537584261631,0.6049207467389719,1.0913318545773598,-2.301566914902104,1.3079947208719933
1,125,-0.11655458557253114,-1.508565236051259,-1.2051742774169718,0.34125876365698754,-1.0275141623141768,-0.24906141416518748
1,126,1.0612923122369036,0.09147496613036155,0.1891384165461436,-0.06109002273683296,0.40481757823275827,-0.2613015856485905
1,127,2.2366736337009088,-0.44369713840564273,0.2947702843795818,0.370559948307372,0.3093042609678946,-0.28619354737063035
1,128,-0.3307945662626778,-1.9861605853389346,0.7143361018791512,-0.7397256746919918,0.12453683317958857,1.0941394488966985
2,1,0.8637403003209626,-1.5632314776092018,-0.3006358300130068,-0.24310968769544392,-1.7879381218883401,0.3378937529225312
2,2,-0.7554450329719774,-0.7803268502877686,0.9059238216697599,-0.6302061113884506,0.7940383689193875,0.4322798233266508
2,3,0.3168790672769659,-0.601297727501234,-0.5518735579386196,0.8609106504394565,0.5579160605268516,-0.5788610005462169
2,4,-1.1092747533825735,-0.6779793892720887,-1.1949761617840327,-1.0982999542939844,-0.4620030063009736,-0.8416357177594711
2,5,1.6201031884603598,-2.4938300810699663,1.5097207612764192,-3.0517815816485347,-1.2496250703168497,0.336323594160617
2,6,-0.6208513631097949,2.06930786939668,2.0648420519799173,0.008203724295694017,1.2467240032199174,2.190156802090725
2,7,-2.4013673843055288,-0.2955821856025481,0.07466566686637649,-0.8422724129644569,0.053527637509257486,-0.30964805152135094
2,8,1.2531186956965294,1.7696134719964394,-0.6021776245496082,0.5478093152107136,0.6387969895399275,-0.34070089100780443
2,9,0.41342611108607136,-0.5432029653584745,-0.013743068740819955,-0.9590415291620525,-1.0472414521549223,0.37294163182280643
2,10,1.4209855848944353,0.5275683777515483,-0.19765106692255252,-2.5338914339790475,0.4200720725541027,-0.5945484881072072
2,11,-0.6996521689036892,-0.5601285760326794,1.8291637756261314,1.1393001751521374,-0.40837822859166173,0.6061201357680406
2,12,-1.7699181791351166,0.2570755643854799,0.5951111625195169,0.9506022072430441,0.23787635720208028,0.13811842063940094
2,13,2.263443143195093,0.3981440040157566,1.4842021371145873,0.3426042274975116,-0.9829127691847217,0.16412254279423427
2,14,-0.5516959317700926,0.38247541549575015,-0.7624335851993401,-0.42182726304195495,0.8952567123816809,-0.9096931069291687
2,15,0.1785832675948885,0.33464802852662046,1.3337392595191655,2.3167333825047085,0.08697835355384326,1.0478901335639326
2,16,-0.7295564383056682,1.4585510298723068,-0.34550481842322756,0.38862951902998893,0.6599849160621298,1.6298068569323791
2,17,-1.9769492892434943,-0.03129631938937508,1.6568770553673031,1.1484739749271877,1.0107636140469844,0.6570027473241024
2,18,1.0244904862281758,0.9191826529078253,-0.12087240920714891,-0.793245021287832,1.1868045578430275,-1.1120539411261066
2,19,-1.0063176771973177,0.5931002928621077,-0.6157057873396921,1.5658295023979203,-0.2512737073953578,-0.17357524756273246
2,20,-1.714779319195551,0.6187582470794353,-0.7976818794401873,0.9413234465923876,-1.253195493425612,0.44714839143295376
2,21,-0.8836614442314171,1.2624036687058713,1.3494661631403253,0.7600530217154081,0.22123187506842315,-0.23295867880779023
2,22,-0.5447784909594486,-0.3808425366013722,0.20387969496379027,-0.6875949713845585,0.4814875361239319,-0.041669830646875246
2,23,0.9647431223386531,0.3815363392176608,0.892685161580478,0.4550981209867301,-0.3984467505260183,-1.1586749834966616
2,24,0.7515835524031503,-1.482864787355575,0.9679344292358287,0.16991842646730748,-1.0642448801330615,0.5975763423486202
2,25,0.924945861758742,0.4173972747811438,0.49421077530713164,0.422214023077175,-0.9953820400844289,-0.7499942373031865
2,26,0.31190720687843115,-0.2000051006539581,1.4822954136173623,0.11994221846315017,1.2311440116341155,-0.36202592479759804
2,27,1.7347739139661413,1.295747533077318,-1.2967489396841119,-0.38741093046569547,0.5429303961464791,-0.3077616696192315
2,28,0.3626011386786631,1.89523201485999,-0.8297576661325707,-0.4751735304728388,-0.7676214907818806,-0.10210759799556929
2,29,-0.17078640470974768,-0.3927750887352653,-1.9691535915205514,0.6516421265464976,1.6658999414396078,-0.741970707606132
2,30,-1.2798897945030605,-1.1555983590318724,0.980499684344773,0.3751388268474812,1.7437975144737847,-0.19676059387298064
2,31,-0.9560036634789402,-0.14575866809663604,0.700804203909277,0.06558290548353224,1.2725025890064319,-0.037900084862916204
2,32,-0.5495434731692957,-1.294019525850496,-0.39183184254993697,-0.40695776097031156,-0.6254484968764776,1.927700399643805
2,33,-1.3081906182153769,0.11810127651164415,-0.6126635332302709,0.43565851168329833,0.14131321997783503,0.10109797795847075
2,34,-1.192046446500511,0.8111631743429003,-0.26807922788859295,-0.39267144640151885,-1.1369062877613445,-1.097933808563224
2,35,1.3967270310234157,-0.5943484736386204,-0.2745205381011593,0.7753902788400152,1.0395837279140328,-0.1754610413695628
2,36,0.21247692942472218,-1.6092851681312608,0.32183298558423235,0.042445523225052566,-1.2047195312005887,0.9710477167588165
2,37,-0.3376928034266039,-0.5616536342295081,0.014012952654151757,-1.8696812179553817,0.4543597129165825,-0.44241873121093067
2,38,-0.16077841581008914,0.02305298856695482,-0.9644176095909223,-0.40509973158815277,-1.291088718410104,-1.0646894001847136
2,39,-1.8148369991937112,1.0778732641070223,-0.979632307589608,-0.2858799594579891,0.29648015137752337,-0.7694135323555972
2,40,-1.885523968340496,-0.58408046327151,-0.22402694292669756,0.4684808749534785,1.4319800320528624,-1.0883335414334134
2,41,0.26877780498590104,0.34415489209337835,-0.19524836201422258,-0.7067410590860466,-0.9358063126825493,0.9725215215863158
2,42,-0.9782179318690172,-1.4249682193471231,0.7875811306493463,0.9065613074568409,-0.24312659566818737,-1.7052763157495394
2,43,-0.8385745081731464,-0.7566379780395193,-0.6581163905334112,-0.4686401230693156,-0.24737418821108384,-0.055618997092588364
2,44,0.3820441848084479,-0.1545412397114924,-1.2119043112190275,0.665877175651693,-0.19997503898116512,0.06711068917890146
2,45,-0.1301026219260671,0.18938748038719846,0.6429162934915534,-0.4346911262043748,-0.35103614899480284,-0.9485008133058201
2,46,-0.20510597377616244,-0.8057062585490317,-1.5232942535348808,-2.4302072960537116,-0.11650420096002209,-0.42549454872994136
2,47,1.1556310972543027,-0.42011100497164083,-0.04499538628557666,-0.8848279979314619,0.41247180336629796,-0.26802964325934264
2,48,1.9200496222024046,-0.7658922810661387,0.44222661247916967,0.1539436849972582,-0.6414164576294973,-0.06357390277990646
2,49,-1.1944561274067913,-0.6446007429817859,-1.2002716077575768,-0.9762953866896775,-0.3044318411883974,-0.6388355504179264
2,50,0.44146665821765796,0.2231625736706402,1.2967729179783725,-0.4548790291804086,-1.5592360095527202,1.4168590813162751
2,51,0.6398137574782133,-0.8220910038537065,-0.6349961553121132,-0.7702569258472455,-0.11499523135586706,0.9730891231263902
2,52,0.4772675024223773,0.7408502750056903,-0.08526910770134484,-0.22721898530037563,1.1976396247286665,-2.4415260203755347
2,53,0.7737343933997944,0.07122079561711028,0.7158969207702175,-0.027331912361575943,-0.5051250544442148,-0.7118417995230364
2,54,-0.07624024328726359,-0.5123741449245975,-1.4342655978633925,0.6662689810721203,-0.25657760072729485,0.8496854337400231
2,55,0.05800981056452752,1.6498539221062274,0.2664223908145214,3.0325943935254385,-0.8107879045080029,0.7540367012221431
2,56,1.1606501752804588,-0.2186447961583126,-1.145180076984705,0.7486078612054654,-0.11931079894209631,0.6394678963526484
2,57,-0.3435399349948153,1.0368597367282149,0.3682092973738324,-0.6071579656771814,-0.12568147308023722,1.6018923293455793
2,58,-1.9750302835843248,-1.460259591972154,0.5311333207186195,-0.7086839217767595,-0.5656042852691062,-0.0529937596496779
2,59,-0.004722713562431843,0.3417460903158205,-0.4520749211035736,-0.2679300761723916,-0.46449954425959894,0.5228100704295388
2,60,0.09170903516394638,-1.3474907012262531,0.816056033454243,-0.06297406002817582,0.5050831611386689,1.589265480638353
2,61,-0.23343626114709795,-1.1847466805893068,-1.2632158049009243,-0.6131073658697732,1.820212364567803,1.284634207015383
2,62,-1.84957388862414,0.11272509198207989,-2.313887095035034,0.922054555376811,-1.2877404134761514,2.918589847912686
2,63,-0.9023382740698731,0.03400222369295648,0.2393989809986935,0.8260017707144299,1.597359881002388,-0.043620974848456735
2,64,-1.8066288220501652,1.8947322759078906,1.260590710554971,-1.5311053115361513,-0.6232579725822565,-0.2962129250800199
2,65,-1.764151091278241,2.624497955050839,-0.7941628993280259,-0.5849537876423992,0.4029471806225724,0.34406916980776375
2,66,0.32916570662404343,0.4091311309459563,-1.2543618625995296,2.194853514134676,1.0163818973752323,0.6004917392335918
2,67,-0.30730881038504,1.345416022647694,0.2632917499893872,1.1887032303155394,0.418728645741252,-1.8851192545530417
2,68,0.1347685178856935,-0.45502921012718966,0.5706288695287706,1.7016532501144914,-0.021587225163841955,-1.5397902768755323
2,69,0.5985991294878773,-3.4629438243639585,1.240466718004373,-1.9464576999516696,0.7781196441504723,1.5359117089065941
2,70,-0.4710217794530884,-1.7722761545397205,0.908326872759668,1.2444602890132346,-0.6265058734734351,0.07541852494348442
2,71,0.8192158515751949,0.8251842576901918,-1.4523212936271883,0.22750442336357887,-0.0574778952394996,-1.1401074067612695
2,72,0.04052414635395683,-1.8098675163173419,-0.481837191461348,1.3910826795308207,-1.2685162326799373,1.3129228365854617
2,73,-1.0108701377613714,-0.10455112561096142,-0.9017040633130718,-1.310398344426656,-0.5927732443917426,-0.05510241734758734
2,74,0.3956489172577456,1.3012524214133174,-0.5069314671052819,0.7543286565180721,-1.174496051117753,0.9280576372737804
2,75,0.28092479983310564,-0.18600281492167872,-0.03628749810743793,-0.40995823834832457,1.7061480020198543,1.141905447916621
2,76,-2.027089654867628,-0.8662360309388073,1.264177681391949,-0.5942501495617584,0.15456969529407577,1.1022288352188467
2,77,1.4406112970294584,-0.08926946499347399,-2.2442198462709775,-0.4181690177329643,0.33714201472350414,0.32087500017506515
2,78,-0.08423201417331617,1.0226676194980564,1.2808861371086793,-0.932783065083009,-1.2533296585339162,-0.019648988560692825
2,79,-0.9383390225280488,-0.3015517192556485,1.0714830096370718,-0.578866021650184,1.5353980983789455,0.0007735843077413193
2,80,0.7319914130446854,-1.5160054143691553,0.3868128032596357,-0.33733706060618057,0.9799884857066985,-0.17506156750426116
2,81,1.141017131704083,-1.0947603278387041,-0.21041940862283065,0.5464169945837399,1.4307497568621332,0.26714500209860786
2,82,0.13131888862561245,-0.4396147265281041,-0.2652827512488227,-0.3328301176726938,-0.11829156613668362,-0.4322711220442356
2,83,2.4307421689419604,0.40049463412633035,1.294445029203791,-0.05922666988088524,0.35637872115150826,1.0763896038002103
2,84,-0.6204274740222999,1.1039003662742375,0.48449073142050963,-0.18629469134216212,0.17226571875534324,0.27766257351274504
2,85,-0.9158233440123482,0.17899136626712678,1.0901459537485023,1.095349362918435,0.5346308135442033,-1.561712838104025
2,86,-0.08861399915864288,-0.0722626280951213,-0.3719046730708137,-0.1741680407595142,-0.5915560507616294,0.17019408806569408
2,87,-1.7870604354978545,1.274444837848145,1.2995123709168974,-0.822112555224759,-0.7816120282267408,0.6892785736219718
2,88,-0.5818300954528636,-0.22886681365982406,1.510465233718692,0.8784032069171032,-0.43759279991945566,0.7442314567759328
2,89,-0.5749619583153976,-0.19293002993855443,0.304815693377876,-1.3628220612032573,0.8811648388730171,-1.3996055798143001
2,90,-0.3796616238183555,-0.9540467284947283,-0.232889455488685,-0.6293662851588939,1.1713888607601197,0.9232178575393638
2,91,0.6402493499941161,1.392422704010844,0.5801199392404957,-0.07336190468865056,-0.47880234686935674,1.0868237338880677
2,92,-1.0859440690053352,2.033197035755209,1.1964355301340535,-0.12520253814653298,-0.11766599249050946,0.6497719746514814
2,93,0.5182045120830528,-0.11807364001861517,-2.000869128087191,0.28676548146295905,-0.0947292237786902,0.8717076088119868
2,94,-0.5549934561226241,0.005323871824112269,0.7622630640004013,2.4198844727899704,-0.07856262728174498,0.8492302525696452
2,95,1.239655180659709,-0.01007781567486796,0.5766142606066104,1.078980228543175,1.000958865288894,0.4583388797583004
2,96,-1.2167655810040126,0.5847428468442148,0.9608106884791421,-1.0781216354344278,1.6313740309716935,-0.3067274604485256
2,97,-0.873231247194632,-0.18221688334377037,-0.5558078395688217,-0.40952717941741723,0.2412044074135695,1.1674303280374085
2,98,-0.011748353978307716,-0.09905272915032243,-0.31340546149880205,-0.10535552135970094,1.7946411287739494,0.6383356529109365
2,99,0.5964275016171171,-0.462775842358555,-0.47426740655160365,-0.5921113338550491,1.3554003363899425,2.1667953202759134
2,100,2.002566570057954,0.34793507288552866,0.6060702890644685,-1.013464486947848,0.13634087133733458,-0.058958528815255824
2,101,0.85839523911885,0.29392621708734484,2.7492274522345164,1.0222784163022722,-0.3594018513019889,1.5666351151516171
2,102,-2.3816226304185575,-1.2091402612825455,0.06677446868320557,0.6863954791278685,0.056502106128413165,0.3350293918027246
